rup_mag,rup_rake,rup_dip,rup_ztor,rup_width,rup_hypo_depth,dist_rrup,dist_rjb,dist_rx,site_vs30,site_z2pt5,result_type,damping,pgv,pga,0.010,0.050,0.100,0.150,0.200,0.300,0.500,0.750,1.000,1.500,2.000,3.000,4.000,5.000,7.500,10.000
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339839E-01,7.339839E-01,7.769507E-01,7.689492E-01,7.689740E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.312388E-01,7.312388E-01,7.685927E-01,7.603344E-01,7.645361E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336191E-01,7.336191E-01,7.758316E-01,7.677952E-01,7.683834E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338804E-01,7.338804E-01,7.766328E-01,7.686213E-01,7.688063E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339410E-01,7.339410E-01,7.768189E-01,7.688133E-01,7.689045E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339645E-01,7.339645E-01,7.768909E-01,7.688875E-01,7.689425E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339770E-01,7.339770E-01,7.769293E-01,7.689270E-01,7.689627E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339839E-01,7.339839E-01,7.769507E-01,7.689492E-01,7.689740E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,20.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,40.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,60.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,80.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,120.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,0.00,0.00,0.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,20.00,20.00,-20.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,40.00,40.00,-40.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,60.00,60.00,-60.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,80.00,80.00,-80.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,100.00,100.00,-100.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,0.00,90.00,0.00,0.87,0.00,119.99,120.00,-120.00,1200.00,0.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.340000E-01,7.340000E-01,7.770000E-01,7.690000E-01,7.690000E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.187359E-01,6.358585E-01,6.358585E-01,6.477871E-01,6.323470E-01,6.321409E-01,6.337066E-01,6.276331E-01,6.042052E-01,5.710307E-01,5.568493E-01,5.319311E-01,5.267190E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.495437E-01,7.184285E-01,7.184285E-01,7.554061E-01,7.456150E-01,7.462869E-01,7.404118E-01,7.112971E-01,6.537340E-01,6.004323E-01,5.754493E-01,5.395834E-01,5.286624E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.532705E-01,7.290311E-01,7.290311E-01,7.700663E-01,7.614741E-01,7.617195E-01,7.544217E-01,7.219971E-01,6.600494E-01,6.042252E-01,5.778672E-01,5.405491E-01,5.288932E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.541454E-01,7.315409E-01,7.315409E-01,7.735635E-01,7.652681E-01,7.653932E-01,7.577435E-01,7.245251E-01,6.615405E-01,6.051219E-01,5.784394E-01,5.407770E-01,5.289472E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.544849E-01,7.325168E-01,7.325168E-01,7.749261E-01,7.667473E-01,7.668237E-01,7.590356E-01,7.255075E-01,6.621199E-01,6.054704E-01,5.786619E-01,5.408655E-01,5.289682E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.546657E-01,7.330372E-01,7.330372E-01,7.756534E-01,7.675372E-01,7.675870E-01,7.597248E-01,7.260312E-01,6.624288E-01,6.056563E-01,5.787805E-01,5.409127E-01,5.289794E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,120.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.547670E-01,7.333288E-01,7.333288E-01,7.760610E-01,7.679799E-01,7.680148E-01,7.601110E-01,7.263247E-01,6.626018E-01,6.057604E-01,5.788470E-01,5.409392E-01,5.289856E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.187359E-01,6.358585E-01,6.358585E-01,6.477871E-01,6.323470E-01,6.321409E-01,6.337066E-01,6.276331E-01,6.042052E-01,5.710307E-01,5.568493E-01,5.319311E-01,5.267190E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,-20.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.495437E-01,7.184285E-01,7.184285E-01,7.554061E-01,7.456150E-01,7.462869E-01,7.404118E-01,7.112971E-01,6.537340E-01,6.004323E-01,5.754493E-01,5.395834E-01,5.286624E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,-40.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.532705E-01,7.290311E-01,7.290311E-01,7.700663E-01,7.614741E-01,7.617195E-01,7.544217E-01,7.219971E-01,6.600494E-01,6.042252E-01,5.778672E-01,5.405491E-01,5.288932E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,-60.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.541454E-01,7.315409E-01,7.315409E-01,7.735635E-01,7.652681E-01,7.653932E-01,7.577435E-01,7.245251E-01,6.615405E-01,6.051219E-01,5.784394E-01,5.407770E-01,5.289472E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,-80.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.544849E-01,7.325168E-01,7.325168E-01,7.749261E-01,7.667473E-01,7.668237E-01,7.590356E-01,7.255075E-01,6.621199E-01,6.054704E-01,5.786619E-01,5.408655E-01,5.289682E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,-100.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.546657E-01,7.330372E-01,7.330372E-01,7.756534E-01,7.675372E-01,7.675870E-01,7.597248E-01,7.260312E-01,6.624288E-01,6.056563E-01,5.787805E-01,5.409127E-01,5.289794E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,-120.00,150.00,5.00,INTRA_EVENT_STDDEV,5.0,6.547670E-01,7.333288E-01,7.333288E-01,7.760610E-01,7.679799E-01,7.680148E-01,7.601110E-01,7.263247E-01,6.626018E-01,6.057604E-01,5.788470E-01,5.409392E-01,5.289856E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.476817E-01,6.947265E-01,6.947265E-01,7.207814E-01,7.087394E-01,7.121070E-01,7.116496E-01,6.934207E-01,6.473178E-01,5.981425E-01,5.742534E-01,5.391040E-01,5.285468E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.539773E-01,7.283008E-01,7.283008E-01,7.686433E-01,7.599728E-01,7.606151E-01,7.538249E-01,7.221890E-01,6.607762E-01,6.048897E-01,5.783294E-01,5.407332E-01,5.289368E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.546784E-01,7.322003E-01,7.322003E-01,7.743540E-01,7.661394E-01,7.663479E-01,7.587340E-01,7.254831E-01,6.622996E-01,6.056504E-01,5.787889E-01,5.409160E-01,5.289801E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.548414E-01,7.331115E-01,7.331115E-01,7.756929E-01,7.675866E-01,7.676902E-01,7.598813E-01,7.262514E-01,6.626544E-01,6.058275E-01,5.788958E-01,5.409586E-01,5.289902E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549045E-01,7.334646E-01,7.334646E-01,7.762122E-01,7.681480E-01,7.682106E-01,7.603259E-01,7.265489E-01,6.627918E-01,6.058961E-01,5.789372E-01,5.409750E-01,5.289941E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549380E-01,7.336526E-01,7.336526E-01,7.764888E-01,7.684472E-01,7.684878E-01,7.605626E-01,7.267074E-01,6.628649E-01,6.059326E-01,5.789593E-01,5.409838E-01,5.289962E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,120.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549568E-01,7.337579E-01,7.337579E-01,7.766437E-01,7.686147E-01,7.686430E-01,7.606952E-01,7.267961E-01,6.629059E-01,6.059530E-01,5.789716E-01,5.409887E-01,5.289973E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.476817E-01,6.947265E-01,6.947265E-01,7.207814E-01,7.087394E-01,7.121070E-01,7.116496E-01,6.934207E-01,6.473178E-01,5.981425E-01,5.742534E-01,5.391040E-01,5.285468E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,-20.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.539773E-01,7.283008E-01,7.283008E-01,7.686433E-01,7.599728E-01,7.606151E-01,7.538249E-01,7.221890E-01,6.607762E-01,6.048897E-01,5.783294E-01,5.407332E-01,5.289368E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,-40.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.546784E-01,7.322003E-01,7.322003E-01,7.743540E-01,7.661394E-01,7.663479E-01,7.587340E-01,7.254831E-01,6.622996E-01,6.056504E-01,5.787889E-01,5.409160E-01,5.289801E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,-60.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.548414E-01,7.331115E-01,7.331115E-01,7.756929E-01,7.675866E-01,7.676902E-01,7.598813E-01,7.262514E-01,6.626544E-01,6.058275E-01,5.788958E-01,5.409586E-01,5.289902E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,-80.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549045E-01,7.334646E-01,7.334646E-01,7.762122E-01,7.681480E-01,7.682106E-01,7.603259E-01,7.265489E-01,6.627918E-01,6.058961E-01,5.789372E-01,5.409750E-01,5.289941E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,-100.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549380E-01,7.336526E-01,7.336526E-01,7.764888E-01,7.684472E-01,7.684878E-01,7.605626E-01,7.267074E-01,6.628649E-01,6.059326E-01,5.789593E-01,5.409838E-01,5.289962E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,-120.00,300.00,4.00,INTRA_EVENT_STDDEV,5.0,6.549568E-01,7.337579E-01,7.337579E-01,7.766437E-01,7.686147E-01,7.686430E-01,7.606952E-01,7.267961E-01,6.629059E-01,6.059530E-01,5.789716E-01,5.409887E-01,5.289973E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.234865E-01,7.234865E-01,7.582841E-01,7.491330E-01,7.532575E-01,7.508597E-01,7.259721E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.325344E-01,7.325344E-01,7.743623E-01,7.661949E-01,7.667963E-01,7.595910E-01,7.268586E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.335393E-01,7.335393E-01,7.761698E-01,7.681169E-01,7.683069E-01,7.605572E-01,7.269556E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.337728E-01,7.337728E-01,7.765904E-01,7.685643E-01,7.686581E-01,7.607816E-01,7.269781E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338631E-01,7.338631E-01,7.767533E-01,7.687375E-01,7.687941E-01,7.608685E-01,7.269868E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339112E-01,7.339112E-01,7.768400E-01,7.688297E-01,7.688664E-01,7.609147E-01,7.269914E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,120.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339381E-01,7.339381E-01,7.768885E-01,7.688813E-01,7.689069E-01,7.609405E-01,7.269940E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.234865E-01,7.234865E-01,7.582841E-01,7.491330E-01,7.532575E-01,7.508597E-01,7.259721E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,-20.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.325344E-01,7.325344E-01,7.743623E-01,7.661949E-01,7.667963E-01,7.595910E-01,7.268586E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,40.00,40.00,-40.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.335393E-01,7.335393E-01,7.761698E-01,7.681169E-01,7.683069E-01,7.605572E-01,7.269556E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,60.00,60.00,-60.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.337728E-01,7.337728E-01,7.765904E-01,7.685643E-01,7.686581E-01,7.607816E-01,7.269781E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,80.00,80.00,-80.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.338631E-01,7.338631E-01,7.767533E-01,7.687375E-01,7.687941E-01,7.608685E-01,7.269868E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,100.00,100.00,-100.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339112E-01,7.339112E-01,7.768400E-01,7.688297E-01,7.688664E-01,7.609147E-01,7.269914E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,119.99,120.00,-120.00,570.00,2.50,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.339381E-01,7.339381E-01,7.768885E-01,7.688813E-01,7.689069E-01,7.609405E-01,7.269940E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,0.00,0.00,0.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.312388E-01,7.312388E-01,7.685927E-01,7.603344E-01,7.645361E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
4.00,90.00,90.00,0.00,0.65,0.00,20.00,20.00,20.00,760.00,1.00,INTRA_EVENT_STDDEV,5.0,6.550000E-01,7.336191E-01,7.336191E-01,7.758316E-01,7.677952E-01,7.683834E-01,7.610000E-01,7.270000E-01,6.630000E-01,6.060000E-01,5.790000E-01,5.410000E-01,5.290000E-01,5.270000E-01,5.210000E-01,5.020000E-01,4.570000E-01,4.410000E-01
