id,lon,lat,number,structural,night,taxonomy,NAME_3,NAME_2,NAME_1,NAME_4
a5885,84.96382,27.36117,207.0,11340.0,1010.0,Stone-Masonry,Parsa,Narayani,Central,Royal Chitawan Natio
a5886,86.31382,27.36117,207.0,11340.0,1010.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Bilandu
a5887,83.46382,28.03617,207.0,11340.0,1010.0,Stone-Masonry,Gulmi,Lumbini,West,Hansara
a5888,87.88882,27.36117,207.0,11340.0,1010.0,Stone-Masonry,Taplejung,Mechi,East,Mehele
a5889,82.18882,27.96117,207.0,11340.0,1010.0,Stone-Masonry,Banke,Bheri,Mid-Western,Khaskusma
a5890,82.03882,29.31117,208.0,11340.0,1015.0,Stone-Masonry,Jumla,Karnali,Mid-Western,Shanigaun
a5891,86.46382,27.21117,208.0,11340.0,1015.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Manebhanjyang
a5892,83.08882,28.48617,209.0,11340.0,1020.0,Stone-Masonry,Baglung,Dhaualagiri,West,Arjewa
a5893,81.66382,28.26117,210.0,11340.0,1025.0,Stone-Masonry,Banke,Bheri,Mid-Western,Naubasta
a5894,83.98882,27.88617,210.0,11340.0,1025.0,Stone-Masonry,Tanahu,Gandaki,West,Gajarkot
a5895,83.01382,28.26117,211.0,11340.0,1030.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Rajbara
a5896,86.01382,27.58617,211.0,11340.0,1030.0,Stone-Masonry,Dolakha,Janakpur,Central,Sailungeswor
a5897,87.28882,27.51117,211.0,11340.0,1030.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Matsyapokhari
a5898,82.11382,28.11117,212.0,11340.0,1035.0,Stone-Masonry,Dang,Rapti,Mid-Western,Goltakuri
a5899,87.73882,27.43617,212.0,11340.0,1035.0,Stone-Masonry,Taplejung,Mechi,East,Linkhim
a5900,83.38882,27.96117,212.0,11340.0,1035.0,Stone-Masonry,Gulmi,Lumbini,West,Digam
a5901,81.58882,28.78617,212.0,11340.0,1035.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Malika
a5902,84.88882,28.11117,213.0,11340.0,1039.0,Stone-Masonry,Gorkha,Gandaki,West,Manbu
a5903,84.43882,27.58617,213.0,11340.0,1039.0,Stone-Masonry,Chitawan,Narayani,Central,BharatpurN.P.
a5904,81.58882,28.26117,213.0,11340.0,1039.0,Stone-Masonry,Bardiya,Bheri,Mid-Western,Belawa
a5905,82.41382,28.63617,213.0,11340.0,1039.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Chhiwang
a5906,81.58882,29.16117,214.0,11340.0,1044.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Kotbada
a5908,81.21382,28.78617,215.0,11340.0,1049.0,Stone-Masonry,Kailali,Seti,Far-Western,Sugarkhal
a5909,80.53882,29.46117,216.0,11340.0,1054.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Patan
a5910,85.78882,27.51117,216.0,11340.0,1054.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,ThuloParsel
a5911,86.53882,27.36117,217.0,11340.0,1059.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Barnalu
a5912,83.01382,28.18617,217.0,11340.0,1059.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Khung
a5913,82.26382,28.48617,218.0,11340.0,1064.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Tharmare
a5914,87.21382,27.43617,218.0,11340.0,1064.0,Stone-Masonry,Sankhuwasabha,Koshi,East,KhandbariN.P.
a5915,82.48882,28.26117,218.0,11340.0,1064.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Nuwagaun
a5916,81.81382,28.86117,218.0,11340.0,1064.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Chauratha
a5917,82.03882,28.63617,219.0,11340.0,1069.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Bame
a5918,85.71382,27.58617,219.0,11340.0,1069.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,Koshidekha
a5919,80.68882,29.08617,219.0,11340.0,1069.0,Stone-Masonry,Doti,Seti,Far-Western,LaxmiNagar
a5920,87.73882,26.76117,219.0,11340.0,1069.0,Stone-Masonry,Ilam,Mechi,East,Bajho
a5921,87.43882,27.28617,219.0,11340.0,1069.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Mawadin
a5922,85.11382,27.21117,219.0,11340.0,1069.0,Stone-Masonry,Bara,Narayani,Central,Nijgadh
a5923,81.73882,28.03617,220.0,11340.0,1074.0,Stone-Masonry,Banke,Bheri,Mid-Western,Phatepur
a5924,86.83882,26.46117,220.0,11340.0,1074.0,Stone-Masonry,Saptari,Sagarmatha,East,GobarGada
a5925,81.96382,28.03617,220.0,11340.0,1074.0,Stone-Masonry,Banke,Bheri,Mid-Western,Kanchanapur
a5926,81.96382,28.63617,221.0,11340.0,1078.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Ghoreta
a5927,81.06382,29.23617,222.0,11340.0,1083.0,Stone-Masonry,Doti,Seti,Far-Western,Ganjari
a5928,83.31382,28.26117,222.0,11340.0,1083.0,Stone-Masonry,Baglung,Dhaualagiri,West,Gwalichaur
a5929,87.28882,27.58617,222.0,11340.0,1083.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Makalu
a5930,81.21382,29.16117,223.0,11340.0,1088.0,Stone-Masonry,Achham,Seti,Far-Western,Chandika
a5931,81.66382,29.53617,223.0,11340.0,1088.0,Stone-Masonry,Bajura,Seti,Far-Western,Kolti
a5932,85.26382,27.58617,224.0,11340.0,1093.0,Stone-Masonry,Kathmandu,Bagmati,Central,Chhaimale
a5933,82.48882,28.48617,224.0,11340.0,1093.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Eriwang
a5934,82.41382,28.48617,225.0,11340.0,1098.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Pakhapani
a5935,83.68882,27.88617,225.0,11340.0,1098.0,Stone-Masonry,Palpa,Lumbini,West,Foksingkot
a5936,82.41382,28.18617,225.0,11340.0,1098.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Jhenam
a5937,86.53882,27.21117,227.0,11340.0,1108.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Moli
a5938,87.21382,27.06117,227.0,11340.0,1108.0,Stone-Masonry,Dhankuta,Koshi,East,Falate
a5939,85.56382,27.51117,227.0,11340.0,1108.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,MahankalChaur
a5940,85.11382,27.43617,228.0,11340.0,1113.0,Stone-Masonry,Makwanpur,Narayani,Central,Ambhanjyang
a5941,83.83882,27.66117,230.0,11340.0,1122.0,Stone-Masonry,Nawalparasi,Lumbini,West,Benimanipur
a5942,84.73882,27.58617,230.0,11340.0,1122.0,Stone-Masonry,Makwanpur,Narayani,Central,Manahari
a5943,83.53882,27.66117,231.0,11340.0,1127.0,Stone-Masonry,Rupandehi,Lumbini,West,Devadaha
a5944,83.46382,28.48617,231.0,11340.0,1127.0,Stone-Masonry,Myagdi,Dhaualagiri,West,Malkwang
a5945,87.66382,26.91117,232.0,11340.0,1132.0,Stone-Masonry,Panchthar,Mechi,East,Rabi
a5946,80.61382,29.91117,233.0,11340.0,1137.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Hikila
a5947,82.18882,28.18617,233.0,11340.0,1137.0,Stone-Masonry,Dang,Rapti,Mid-Western,Baghmare
a5948,80.46382,29.68617,234.0,11340.0,1142.0,Stone-Masonry,Darchula,Mahakali,Far-Western,Kharkada
a5949,82.41382,28.11117,234.0,11340.0,1142.0,Stone-Masonry,Dang,Rapti,Mid-Western,Hapur
a5950,82.56382,28.48617,235.0,11340.0,1147.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Rangkot
a5951,81.51382,29.01117,235.0,11340.0,1147.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Tolijaisi
a5952,86.38882,26.83617,235.0,11340.0,1147.0,Stone-Masonry,Siraha,Sagarmatha,East,Muksar
a5953,86.23882,27.66117,235.0,11340.0,1147.0,Stone-Masonry,Dolakha,Janakpur,Central,Jiri
a5954,80.68882,29.31117,236.0,11340.0,1152.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Nawadurga
a5955,87.66382,26.53617,237.0,11340.0,1157.0,Stone-Masonry,Jhapa,Mechi,East,Kohabara
a5956,82.41382,28.56117,237.0,11340.0,1157.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Khara
a5957,83.38882,28.41117,237.0,11340.0,1157.0,Stone-Masonry,Myagdi,Dhaualagiri,West,Niskot
a5958,81.73882,29.31117,237.0,11340.0,1157.0,Stone-Masonry,Kalikot,Karnali,Mid-Western,Nanikot
a5959,81.81382,28.11117,237.0,11340.0,1157.0,Stone-Masonry,Banke,Bheri,Mid-Western,Kanchanapur
a5960,87.06382,27.06117,238.0,11340.0,1161.0,Stone-Masonry,Bhojpur,Koshi,East,Basikhola
a5961,85.41382,27.51117,238.0,11340.0,1161.0,Stone-Masonry,Lalitpur,Bagmati,Central,Gotikhel
a5962,87.58882,26.68617,239.0,11340.0,1166.0,Stone-Masonry,Morang,Koshi,East,Urlabari
a5964,83.08882,28.26117,240.0,11340.0,1171.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Arkha
a5965,87.96382,26.98617,241.0,11340.0,1176.0,Stone-Masonry,Ilam,Mechi,East,Sumbek
a5966,87.43882,26.98617,241.0,11340.0,1176.0,Stone-Masonry,Dhankuta,Koshi,East,Telia
a5967,87.13882,27.36117,243.0,11340.0,1186.0,Stone-Masonry,Bhojpur,Koshi,East,Mulpani
a5968,85.33882,27.88617,243.0,11340.0,1186.0,Stone-Masonry,Nuwakot,Bagmati,Central,Panchkanya
a5969,80.31382,29.16117,244.0,11340.0,1191.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Sirsha
a5970,86.23882,27.21117,244.0,11340.0,1191.0,Stone-Masonry,Sindhuli,Janakpur,Central,Kholagaun
a5971,86.46382,27.36117,245.0,11340.0,1196.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Ragadeep
a5972,80.38882,29.46117,245.0,11340.0,1196.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Raudidewal
a5973,86.46382,27.06117,245.0,11340.0,1196.0,Stone-Masonry,Udayapur,Sagarmatha,East,Limpatar
a5974,82.26382,28.71117,245.0,11340.0,1196.0,Stone-Masonry,Jajarkot,Bheri,Mid-Western,Khalanga
a5975,82.11382,28.56117,246.0,11340.0,1200.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Mulkhola
a5976,86.31382,27.13617,246.0,11340.0,1200.0,Stone-Masonry,Sindhuli,Janakpur,Central,Mahadevdada
a5977,81.43882,28.26117,246.0,11340.0,1200.0,Stone-Masonry,Bardiya,Bheri,Mid-Western,Dhadhawar
a5978,83.08882,28.18617,246.0,11340.0,1200.0,Stone-Masonry,Gulmi,Lumbini,West,Sirseni
a5979,82.48882,28.63617,246.0,11340.0,1200.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Sankha
a5980,87.36382,26.76117,247.0,11340.0,1205.0,Stone-Masonry,Morang,Koshi,East,Yangshila
a5981,81.58882,28.86117,247.0,11340.0,1205.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Padukasthan
a5982,84.88882,27.51117,247.0,11340.0,1205.0,Stone-Masonry,Makwanpur,Narayani,Central,SarikhetPalase
a5983,86.76382,27.06117,247.0,11340.0,1205.0,Stone-Masonry,Khotang,Sagarmatha,East,Batase
a5984,83.61382,28.11117,248.0,11340.0,1210.0,Stone-Masonry,Parbat,Dhaualagiri,West,Pangrang
a5985,86.31382,27.06117,248.0,11340.0,1210.0,Stone-Masonry,Sindhuli,Janakpur,Central,KakurThakur
a5986,87.51382,26.91117,248.0,11340.0,1210.0,Stone-Masonry,Dhankuta,Koshi,East,Mudebas
a5987,80.83882,28.63617,249.0,11340.0,1215.0,Stone-Masonry,Kailali,Seti,Far-Western,Udasipur
a5988,86.68882,27.51117,249.0,11340.0,1215.0,Stone-Masonry,Solukhumbu,Sagarmatha,East,Basa
a5989,81.06382,29.08617,249.0,11340.0,1215.0,Stone-Masonry,Doti,Seti,Far-Western,ChawaraChautara
a5990,87.43882,26.91117,250.0,11340.0,1220.0,Stone-Masonry,Dhankuta,Koshi,East,Mounabudhuk
a5991,80.68882,29.61117,251.0,11340.0,1225.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Hat
a5992,81.28882,29.38617,252.0,11340.0,1230.0,Stone-Masonry,Bajura,Seti,Far-Western,Gudukhati
a5993,82.11382,28.41117,252.0,11340.0,1230.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Kubhindedaha
a5994,83.53882,28.26117,253.0,11340.0,1235.0,Stone-Masonry,Baglung,Dhaualagiri,West,Harichaur
a5995,81.43882,28.33617,253.0,11340.0,1235.0,Stone-Masonry,Bardiya,Bheri,Mid-Western,Dhadhawar
a5996,86.23882,27.36117,253.0,11340.0,1235.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Narmedeshwor
a5997,80.68882,29.46117,254.0,11340.0,1240.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Gajari
a5998,80.91382,29.53617,255.0,11340.0,1244.0,Stone-Masonry,Bajhang,Seti,Far-Western,Bhamchaur
a5999,87.21382,27.21117,255.0,11340.0,1244.0,Stone-Masonry,Bhojpur,Koshi,East,Charambi
a6000,83.01382,28.41117,255.0,11340.0,1244.0,Stone-Masonry,Baglung,Dhaualagiri,West,Bowang
a6001,85.93882,27.06117,257.0,11340.0,1254.0,Stone-Masonry,Mahottari,Janakpur,Central,Gauribas
a6003,83.31382,28.48617,258.0,11340.0,1259.0,Stone-Masonry,Myagdi,Dhaualagiri,West,Muna
a6004,83.91382,27.81117,258.0,11340.0,1259.0,Stone-Masonry,Palpa,Lumbini,West,Darchha
a6005,87.88882,26.83617,259.0,11340.0,1264.0,Stone-Masonry,Ilam,Mechi,East,Sopak
a6006,86.68882,26.83617,259.0,11340.0,1264.0,Stone-Masonry,Udayapur,Sagarmatha,East,TriyugaN.P.
a6007,81.28882,28.48617,259.0,11340.0,1264.0,Stone-Masonry,Bardiya,Bheri,Mid-Western,Sivapur
a6008,84.73882,27.81117,259.0,11340.0,1264.0,Stone-Masonry,Gorkha,Gandaki,West,Ghyalchok
a6009,86.98882,27.06117,260.0,11340.0,1269.0,Stone-Masonry,Bhojpur,Koshi,East,Baikunthe
a6010,83.16382,28.48617,260.0,11340.0,1269.0,Stone-Masonry,Baglung,Dhaualagiri,West,Sunkhani
a6011,81.36382,29.16117,261.0,11340.0,1274.0,Stone-Masonry,Achham,Seti,Far-Western,Malatikot
a6012,87.43882,27.06117,262.0,11340.0,1279.0,Stone-Masonry,Terhathum,Koshi,East,Hamarjung
a6013,82.93882,28.11117,262.0,11340.0,1279.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Maranthana
a6014,82.93882,28.18617,262.0,11340.0,1279.0,Stone-Masonry,Pyuthan,Rapti,Mid-Western,Liwang
a6015,86.61382,27.13617,264.0,11340.0,1288.0,Stone-Masonry,Udayapur,Sagarmatha,East,Basabote
a6016,82.18882,28.03617,264.0,11340.0,1288.0,Stone-Masonry,Dang,Rapti,Mid-Western,Goltakuri
a6017,86.83882,27.21117,264.0,11340.0,1288.0,Stone-Masonry,Khotang,Sagarmatha,East,Dorpachiuridada
a6018,87.21382,27.28617,264.0,11340.0,1288.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Kharang
a6019,86.91382,26.68617,265.0,11340.0,1293.0,Stone-Masonry,Saptari,Sagarmatha,East,Kamalpur
a6020,86.38882,27.28617,266.0,11340.0,1298.0,Stone-Masonry,Okhaldhunga,Sagarmatha,East,Mulkharka
a6021,84.51382,27.96117,268.0,11340.0,1308.0,Stone-Masonry,Gorkha,Gandaki,West,Dhuwakot
a6022,87.06382,26.83617,269.0,11340.0,1313.0,Stone-Masonry,Udayapur,Sagarmatha,East,Katunjebawala
a6023,85.86382,27.66117,270.0,11340.0,1318.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Lisankhu
a6024,86.91382,26.83617,271.0,11340.0,1322.0,Stone-Masonry,Udayapur,Sagarmatha,East,Beltar
a6025,83.16382,28.18617,271.0,11340.0,1322.0,Stone-Masonry,Gulmi,Lumbini,West,Dhamir
a6026,85.26382,27.96117,272.0,11340.0,1327.0,Stone-Masonry,Nuwakot,Bagmati,Central,Lachyang
a6027,87.13882,27.13617,272.0,11340.0,1327.0,Stone-Masonry,Bhojpur,Koshi,East,Changre
a6028,85.41382,27.58617,272.0,11340.0,1327.0,Stone-Masonry,Kavrepalanchok,Bagmati,Central,RyaleBhir
a6029,82.18882,28.33617,273.0,11340.0,1332.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Hiwalcha
a6030,82.56382,28.33617,274.0,11340.0,1337.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Kotgaun
a6031,87.21382,27.13617,274.0,11340.0,1337.0,Stone-Masonry,Bhojpur,Koshi,East,Yaku
a6032,83.98882,28.11117,274.0,11340.0,1337.0,Stone-Masonry,Syangja,Gandaki,West,Taksar
a6033,85.41382,27.06117,275.0,11340.0,1342.0,Stone-Masonry,Rautahat,Narayani,Central,Bishrampur
a6034,83.23882,27.73617,275.0,11340.0,1342.0,Stone-Masonry,Rupandehi,Lumbini,West,Saljhundi
a6035,87.21382,26.83617,275.0,11340.0,1342.0,Stone-Masonry,Sunsari,Koshi,East,Barahachhetra
a6036,82.48882,28.41117,276.0,11340.0,1347.0,Stone-Masonry,Rolpa,Rapti,Mid-Western,Talawang
a6037,84.88882,27.21117,276.0,11340.0,1347.0,Stone-Masonry,Parsa,Narayani,Central,Bagbana
a6038,86.91382,27.06117,276.0,11340.0,1347.0,Stone-Masonry,Khotang,Sagarmatha,East,Likuwapokhari
a6039,81.73882,28.78617,277.0,11340.0,1352.0,Stone-Masonry,Dailekh,Bheri,Mid-Western,Lakuri
a6040,84.88882,27.73617,277.0,11340.0,1352.0,Stone-Masonry,Dhading,Bagmati,Central,Pida
a6041,81.28882,29.31117,277.0,11340.0,1352.0,Stone-Masonry,Bajura,Seti,Far-Western,Barhabise
a6042,80.38882,28.86117,277.0,11340.0,1352.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,Pipaladi
a6043,87.06382,27.13617,278.0,11340.0,1357.0,Stone-Masonry,Bhojpur,Koshi,East,Taksar
a6044,81.73882,28.18617,278.0,11340.0,1357.0,Stone-Masonry,Banke,Bheri,Mid-Western,Kohalpur
a6045,86.16382,27.66117,279.0,11340.0,1362.0,Stone-Masonry,Dolakha,Janakpur,Central,Chhetrapa
a6046,85.41382,27.28617,279.0,11340.0,1362.0,Stone-Masonry,Makwanpur,Narayani,Central,Faparbari
a6047,87.21382,26.76117,280.0,11340.0,1366.0,Stone-Masonry,Sunsari,Koshi,East,DharanN.P.
a6048,85.03882,27.81117,280.0,11340.0,1366.0,Stone-Masonry,Dhading,Bagmati,Central,Goganpani
a6049,87.36382,27.13617,280.0,11340.0,1366.0,Stone-Masonry,Dhankuta,Koshi,East,MarekKatahare
a6050,85.78882,27.81117,280.0,11340.0,1366.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Jalbire
a6051,83.08882,27.96117,281.0,11340.0,1371.0,Stone-Masonry,Arghakhanchi,Lumbini,West,Nuwakot
a6052,80.76382,29.31117,281.0,11340.0,1371.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Belapur
a6053,82.03882,28.56117,281.0,11340.0,1371.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Bame
a6054,88.11382,26.76117,281.0,11340.0,1371.0,Stone-Masonry,Ilam,Mechi,East,Erautar
a6055,80.46382,28.71117,282.0,11340.0,1376.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,BaisiBichawa
a6056,80.46382,29.61117,283.0,11340.0,1381.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Nwali
a6057,86.16382,26.98617,284.0,11340.0,1386.0,Stone-Masonry,Dhanusa,Janakpur,Central,Godar
a6058,86.31382,26.98617,284.0,11340.0,1386.0,Stone-Masonry,Sindhuli,Janakpur,Central,Ladabhir(Mahendra)
a6059,82.33882,28.48617,285.0,11340.0,1391.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Kotbara
a6060,87.51382,27.21117,285.0,11340.0,1391.0,Stone-Masonry,Terhathum,Koshi,East,Morahang
a6061,83.23882,28.41117,285.0,11340.0,1391.0,Stone-Masonry,Baglung,Dhaualagiri,West,Sunkhani
a6062,87.36382,26.91117,288.0,11340.0,1405.0,Stone-Masonry,Dhankuta,Koshi,East,BudiMorang
a6063,87.81382,27.21117,288.0,11340.0,1405.0,Stone-Masonry,Panchthar,Mechi,East,Sumang
a6064,86.16382,27.58617,288.0,11340.0,1405.0,Stone-Masonry,Dolakha,Janakpur,Central,Thulopatal
a6065,86.91382,27.21117,289.0,11340.0,1410.0,Stone-Masonry,Khotang,Sagarmatha,East,Chyandada
a6066,86.01382,27.06117,289.0,11340.0,1410.0,Stone-Masonry,Sindhuli,Janakpur,Central,Ranibas
a6067,80.38882,29.31117,290.0,11340.0,1415.0,Stone-Masonry,Dadeldhura,Mahakali,Far-Western,Bhageswor
a6068,80.53882,29.53617,290.0,11340.0,1415.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Basuling
a6069,81.28882,29.08617,290.0,11340.0,1415.0,Stone-Masonry,Achham,Seti,Far-Western,Janalibandali
a6070,82.33882,28.56117,291.0,11340.0,1420.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Dhakadam
a6071,83.46382,27.96117,291.0,11340.0,1420.0,Stone-Masonry,Gulmi,Lumbini,West,Gwadi
a6072,81.28882,29.01117,291.0,11340.0,1420.0,Stone-Masonry,Achham,Seti,Far-Western,Dhodasain
a6073,86.76382,27.21117,293.0,11340.0,1430.0,Stone-Masonry,Khotang,Sagarmatha,East,Bamrang
a6074,81.28882,29.16117,293.0,11340.0,1430.0,Stone-Masonry,Achham,Seti,Far-Western,Oligau
a6075,86.98882,27.13617,293.0,11340.0,1430.0,Stone-Masonry,Bhojpur,Koshi,East,Kota
a6076,85.78882,27.43617,293.0,11340.0,1430.0,Stone-Masonry,Sindhuli,Janakpur,Central,KusesworDumja
a6077,84.21382,28.03617,294.0,11340.0,1435.0,Stone-Masonry,Tanahu,Gandaki,West,Shymgha
a6078,87.21382,27.36117,294.0,11340.0,1435.0,Stone-Masonry,Sankhuwasabha,Koshi,East,KhandbariN.P.
a6079,80.38882,28.63617,295.0,11340.0,1440.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,Laxmipur
a6080,82.03882,28.48617,295.0,11340.0,1440.0,Stone-Masonry,Salyan,Rapti,Mid-Western,Dhanjaripipal
a6081,81.36382,29.38617,296.0,11340.0,1444.0,Stone-Masonry,Bajura,Seti,Far-Western,Bramhatola
a6082,80.98882,29.53617,296.0,11340.0,1444.0,Stone-Masonry,Bajhang,Seti,Far-Western,Sainpasela
a6083,87.43882,26.68617,298.0,11340.0,1454.0,Stone-Masonry,Morang,Koshi,East,Belbari
a6084,85.86382,27.81117,298.0,11340.0,1454.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Maneswor
a6085,80.46382,29.46117,299.0,11340.0,1459.0,Stone-Masonry,Baitadi,Mahakali,Far-Western,Salena
a6086,81.58882,28.63617,301.0,11340.0,1469.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,GadiBayalkada
a6087,81.36382,28.78617,301.0,11340.0,1469.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Bidyapur
a6088,85.26382,27.36117,302.0,11340.0,1474.0,Stone-Masonry,Makwanpur,Narayani,Central,ShreepurChhatiwan
a6089,82.48882,27.81117,302.0,11340.0,1474.0,Stone-Masonry,Dang,Rapti,Mid-Western,Gadhawa
a6090,87.13882,27.43617,303.0,11340.0,1479.0,Stone-Masonry,Sankhuwasabha,Koshi,East,Sitalpati
a6091,86.83882,27.13617,303.0,11340.0,1479.0,Stone-Masonry,Khotang,Sagarmatha,East,Temma
a6092,87.58882,27.36117,304.0,11340.0,1484.0,Stone-Masonry,Taplejung,Mechi,East,Dhungesaghu
a6093,86.08882,27.51117,304.0,11340.0,1484.0,Stone-Masonry,Dolakha,Janakpur,Central,Malu
a6094,85.33882,27.81117,304.0,11340.0,1484.0,Stone-Masonry,Kathmandu,Bagmati,Central,Jhormahankal
a6095,83.08882,27.88617,305.0,11340.0,1488.0,Stone-Masonry,Arghakhanchi,Lumbini,West,Thada
a6096,86.53882,27.06117,306.0,11340.0,1493.0,Stone-Masonry,Udayapur,Sagarmatha,East,Lekhgau
a6097,82.56382,28.63617,306.0,11340.0,1493.0,Stone-Masonry,Rukum,Rapti,Mid-Western,Syalapakha
a6098,84.13882,28.11117,308.0,11340.0,1503.0,Stone-Masonry,Kaski,Gandaki,West,Deurali
a6099,81.88882,27.88617,309.0,11340.0,1508.0,Stone-Masonry,Banke,Bheri,Mid-Western,Laxmanpur
a6100,80.31382,28.86117,309.0,11340.0,1508.0,Stone-Masonry,Kanchanpur,Mahakali,Far-Western,Royal Shuklaphanta
a6101,84.58882,27.66117,309.0,11340.0,1508.0,Stone-Masonry,Chitawan,Narayani,Central,Chainpur
a6102,80.91382,29.46117,310.0,11340.0,1513.0,Stone-Masonry,Bajhang,Seti,Far-Western,Rayal
a6103,83.23882,27.66117,310.0,11340.0,1513.0,Stone-Masonry,Rupandehi,Lumbini,West,Rudrapur
a6104,87.58882,27.06117,310.0,11340.0,1513.0,Stone-Masonry,Panchthar,Mechi,East,Syangrumba
a6105,86.61382,26.83617,311.0,11340.0,1518.0,Stone-Masonry,Udayapur,Sagarmatha,East,TriyugaN.P.
a6106,87.73882,27.06117,311.0,11340.0,1518.0,Stone-Masonry,Panchthar,Mechi,East,Nawamidanda
a6107,84.96382,27.73617,312.0,11340.0,1523.0,Stone-Masonry,Dhading,Bagmati,Central,Kiranchok
a6108,85.93882,27.36117,312.0,11340.0,1523.0,Stone-Masonry,Sindhuli,Janakpur,Central,Sitalpati
a6109,81.28882,28.71117,312.0,11340.0,1523.0,Stone-Masonry,Surkhet,Bheri,Mid-Western,Tatopani
a6110,86.38882,26.98617,313.0,11340.0,1527.0,Stone-Masonry,Udayapur,Sagarmatha,East,Katari
a6111,86.23882,26.98617,314.0,11340.0,1532.0,Stone-Masonry,Sindhuli,Janakpur,Central,Tandi
a6112,84.21382,28.18617,314.0,11340.0,1532.0,Stone-Masonry,Lamjung,Gandaki,West,Karapu
a6113,85.41382,27.36117,315.0,11340.0,1537.0,Stone-Masonry,Makwanpur,Narayani,Central,Betini
a6114,85.48882,27.81117,315.0,11340.0,1537.0,Stone-Masonry,Sindhupalchok,Bagmati,Central,Haibung
a6115,81.36382,28.33617,315.0,11340.0,1537.0,Stone-Masonry,Bardiya,Bheri,Mid-Western,Baniyabhar
a6116,80.83882,29.61117,317.0,11340.0,1547.0,Stone-Masonry,Bajhang,Seti,Far-Western,Pipalkot
a6117,85.41382,27.13617,318.0,11340.0,1552.0,Stone-Masonry,Rautahat,Narayani,Central,Paurai
a6118,83.31382,28.41117,318.0,11340.0,1552.0,Stone-Masonry,Myagdi,Dhaualagiri,West,Okharbot
a6119,85.11382,27.96117,318.0,11340.0,1552.0,Stone-Masonry,Nuwakot,Bagmati,Central,Deurali
a6120,87.43882,26.76117,319.0,11340.0,1557.0,Stone-Masonry,Morang,Koshi,East,Bhogateni
a6121,86.98882,26.68617,320.0,11340.0,1562.0,Stone-Masonry,Saptari,Sagarmatha,East,Koshi Tappu Wildlife
